                  * c:\users\ritam\esim-workspace\adc\adc.cir
                  Transient Analysis  Sat Oct 08 11:28:02  2022
--------------------------------------------------------------------------------
Index   time            a5#branch_1_0   v1#branch       v2#branch       
--------------------------------------------------------------------------------
0	0.000000e+00	0.000000e+00	-1.98034e-04	-1.98034e-04	
1	1.000000e-09	-2.33781e-18	-1.98034e-04	-1.98034e-04	
2	2.000000e-09	-1.18585e-19	-1.98034e-04	-1.98034e-04	
3	4.000000e-09	1.253609e-19	-1.98034e-04	-1.98034e-04	
4	8.000000e-09	2.356446e-18	-1.98034e-04	-1.98034e-04	
5	1.600000e-08	-2.64528e-18	-1.98034e-04	-1.98034e-04	
6	3.200000e-08	2.564816e-18	-1.98034e-04	-1.98034e-04	
7	6.400000e-08	-2.67324e-18	-1.98034e-04	-1.98034e-04	
8	1.000000e-07	2.710400e-18	-1.98034e-04	-1.98034e-04	
9	1.064000e-07	-2.93920e-19	-1.98034e-04	-1.98034e-04	
10	1.192000e-07	2.884147e-19	-1.98034e-04	-1.98034e-04	
11	1.448000e-07	-1.14349e-20	-1.98034e-04	-1.98034e-04	
12	1.960000e-07	-4.19281e-20	-1.98034e-04	-1.98034e-04	
13	2.960000e-07	-1.46113e-20	-1.98034e-04	-1.98034e-04	
14	3.960000e-07	1.461132e-20	-1.98034e-04	-1.98034e-04	
15	4.960000e-07	-1.49819e-20	-1.98034e-04	-1.98034e-04	
16	5.960000e-07	1.482308e-20	-1.98034e-04	-1.98034e-04	
17	6.960000e-07	-1.48760e-20	-1.98034e-04	-1.98034e-04	
18	7.960000e-07	1.466426e-20	-1.98034e-04	-1.98034e-04	
19	8.960000e-07	-1.43996e-20	-1.98034e-04	-1.98034e-04	
20	9.960000e-07	1.445250e-20	-1.98034e-04	-1.98034e-04	
21	1.096000e-06	-1.44525e-20	-1.98034e-04	-1.98034e-04	
22	1.100000e-06	2.696953e-18	-1.98034e-04	-1.98034e-04	
23	1.108000e-06	-2.00323e-19	-1.98034e-04	-1.98034e-04	
24	1.124000e-06	1.939705e-19	-1.98034e-04	-1.98034e-04	
25	1.156000e-06	-3.21449e-19	-1.98034e-04	-1.98034e-04	
26	1.200000e-06	4.941378e-19	-1.98034e-04	-1.98034e-04	
27	1.206400e-06	-7.59365e-19	-1.98034e-04	-1.98034e-04	
28	1.219200e-06	7.432714e-19	-1.98034e-04	-1.98034e-04	
29	1.244800e-06	-4.61845e-19	-1.98034e-04	-1.98034e-04	
30	1.296000e-06	4.072111e-19	-1.98034e-04	-1.98034e-04	
31	1.396000e-06	-4.62745e-19	-1.98034e-04	-1.98034e-04	
32	1.496000e-06	4.616330e-19	-1.98034e-04	-1.98034e-04	
33	1.596000e-06	-4.60362e-19	-1.98034e-04	-1.98034e-04	
34	1.696000e-06	4.594624e-19	-1.98034e-04	-1.98034e-04	
35	1.796000e-06	-4.58880e-19	-1.98034e-04	-1.98034e-04	
36	1.896000e-06	4.573449e-19	-1.98034e-04	-1.98034e-04	
37	1.996000e-06	-4.56074e-19	-1.98034e-04	-1.98034e-04	
38	2.000000e-06	3.198396e-18	-1.98034e-04	-1.98034e-04	
39	2.008000e-06	-3.04932e-19	-1.98034e-04	-1.98034e-04	
40	2.024000e-06	2.977321e-19	-1.98034e-04	-1.98034e-04	
41	2.056000e-06	-3.71000e-19	-1.98034e-04	-1.98034e-04	
42	2.100000e-06	5.292897e-19	-1.98034e-04	-1.98034e-04	
43	2.106400e-06	-6.81438e-19	-1.98034e-04	-1.98034e-04	
44	2.119200e-06	6.708501e-19	-1.98034e-04	-1.98034e-04	
45	2.144800e-06	-4.04035e-19	-1.98034e-04	-1.98034e-04	
46	2.196000e-06	3.474953e-19	-1.98034e-04	-1.98034e-04	
47	2.296000e-06	-4.05041e-19	-1.98034e-04	-1.98034e-04	
48	2.396000e-06	4.041935e-19	-1.98034e-04	-1.98034e-04	
49	2.496000e-06	-4.03611e-19	-1.98034e-04	-1.98034e-04	
50	2.596000e-06	4.024995e-19	-1.98034e-04	-1.98034e-04	
51	2.696000e-06	-4.01388e-19	-1.98034e-04	-1.98034e-04	
52	2.796000e-06	4.005936e-19	-1.98034e-04	-1.98034e-04	
53	2.896000e-06	-4.00170e-19	-1.98034e-04	-1.98034e-04	
54	2.996000e-06	3.999054e-19	-1.98034e-04	-1.98034e-04	

Index   time            a5#branch_1_0   v1#branch       v2#branch       
--------------------------------------------------------------------------------
55	3.096000e-06	-3.99217e-19	-1.98034e-04	-1.98034e-04	
56	3.100000e-06	2.720670e-18	-1.98034e-04	-1.98034e-04	
57	3.108000e-06	-2.29546e-19	-1.98034e-04	-1.98034e-04	
58	3.124000e-06	2.253108e-19	-1.98034e-04	-1.98034e-04	
59	3.156000e-06	-2.62368e-19	-1.98034e-04	-1.98034e-04	
60	3.200000e-06	4.188578e-19	-1.98034e-04	-1.98034e-04	
61	3.206400e-06	-8.88538e-19	-1.98034e-04	-1.98034e-04	
62	3.219200e-06	8.715969e-19	-1.98034e-04	-1.98034e-04	
63	3.244800e-06	-4.85562e-19	-1.98034e-04	-1.98034e-04	
64	3.296000e-06	3.994819e-19	-1.98034e-04	-1.98034e-04	
65	3.396000e-06	-4.51733e-19	-1.98034e-04	-1.98034e-04	
66	3.496000e-06	4.507803e-19	-1.98034e-04	-1.98034e-04	
67	3.596000e-06	-4.49880e-19	-1.98034e-04	-1.98034e-04	
68	3.696000e-06	4.486628e-19	-1.98034e-04	-1.98034e-04	
69	3.796000e-06	-4.47339e-19	-1.98034e-04	-1.98034e-04	
70	3.896000e-06	4.461746e-19	-1.98034e-04	-1.98034e-04	
71	3.996000e-06	-4.45116e-19	-1.98034e-04	-1.98034e-04	
72	4.000000e-06	1.439956e-18	-1.98034e-04	-1.98034e-04	
73	4.008000e-06	5.734413e-19	-1.98034e-04	-1.98034e-04	
74	4.024000e-06	-5.64547e-19	-1.98034e-04	-1.98034e-04	
75	4.056000e-06	3.746003e-19	-1.98034e-04	-1.98034e-04	
76	4.100000e-06	-3.23567e-19	-1.98034e-04	-1.98034e-04	
77	4.106400e-06	-1.26208e-19	-1.98034e-04	-1.98034e-04	
78	4.119200e-06	1.249374e-19	-1.98034e-04	-1.98034e-04	
79	4.144800e-06	-5.20925e-19	-1.98034e-04	-1.98034e-04	
80	4.196000e-06	7.062137e-19	-1.98034e-04	-1.98034e-04	
81	4.296000e-06	-7.77576e-19	-1.98034e-04	-1.98034e-04	
82	4.396000e-06	7.752469e-19	-1.98034e-04	-1.98034e-04	
83	4.496000e-06	-7.73606e-19	-1.98034e-04	-1.98034e-04	
84	4.596000e-06	7.715411e-19	-1.98034e-04	-1.98034e-04	
85	4.696000e-06	-7.69741e-19	-1.98034e-04	-1.98034e-04	
86	4.796000e-06	7.684177e-19	-1.98034e-04	-1.98034e-04	
87	4.896000e-06	-7.66830e-19	-1.98034e-04	-1.98034e-04	
88	4.996000e-06	7.645531e-19	-1.98034e-04	-1.98034e-04	
89	5.096000e-06	-7.63018e-19	-1.98034e-04	-1.98034e-04	
90	5.100000e-06	2.680012e-18	-1.98034e-04	-1.98034e-04	
91	5.108000e-06	-6.12405e-19	-1.98034e-04	-1.98034e-04	
92	5.124000e-06	6.013934e-19	-1.98034e-04	-1.98034e-04	
93	5.156000e-06	-2.34205e-19	-1.98034e-04	-1.98034e-04	
94	5.200000e-06	7.951522e-20	-1.98034e-04	-1.98034e-04	
95	5.206400e-06	-2.24464e-20	-1.98034e-04	-1.98034e-04	
96	5.219200e-06	2.286989e-20	-1.98034e-04	-1.98034e-04	
97	5.244800e-06	3.057789e-19	-1.98034e-04	-1.98034e-04	
98	5.296000e-06	-3.44107e-19	-1.98034e-04	-1.98034e-04	
99	5.396000e-06	2.543746e-19	-1.98034e-04	-1.98034e-04	
100	5.496000e-06	-2.54216e-19	-1.98034e-04	-1.98034e-04	
101	5.596000e-06	2.536864e-19	-1.98034e-04	-1.98034e-04	
102	5.696000e-06	-2.53051e-19	-1.98034e-04	-1.98034e-04	
103	5.796000e-06	2.527864e-19	-1.98034e-04	-1.98034e-04	
104	5.896000e-06	-2.52363e-19	-1.98034e-04	-1.98034e-04	
105	5.996000e-06	2.518864e-19	-1.98034e-04	-1.98034e-04	
106	6.000000e-06	2.574980e-18	-1.98034e-04	-1.98034e-04	
107	6.008000e-06	-9.82558e-20	-1.98034e-04	-1.98034e-04	
108	6.024000e-06	9.783231e-20	-1.98034e-04	-1.98034e-04	
109	6.056000e-06	-4.77091e-19	-1.98034e-04	-1.98034e-04	
110	6.100000e-06	7.352246e-19	-1.98034e-04	-1.98034e-04	
